Reduzido,Clustering,Regressão Linear,Árvore de Decisão,Random Forest,XGBoost,K-NN,Regressão Linear Bayesiana,Redes Neurais,3-Fold,R²,MSE,Modelo,Tipo de Busca,Tempo Execução (s),max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,learning_rate,subsample,metric,n_neighbors,weights,alpha_1,alpha_2,lambda_1,lambda_2,activation,alpha,hidden_layer_sizes,learning_rate_init
X,X,,,,,X,,,X,0.014699506381409155,1.1852520714936273e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,3.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.014689914318264496,1.1852636101184282e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,3.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.05289962631927092,1.1392998248633903e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,5.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.0558318554306364,1.1357725449616254e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,5.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.05851391504817449,1.1325462026039945e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,7.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.06309290370810905,1.1270379786360947e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,7.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.07242071606904676,1.115817230250288e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,9.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.0771927867701373,1.1100767412112447e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,9.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.08098939766309299,1.1055096665424759e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,11.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.08569526014408368,1.0998488216632916e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,11.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.10615583923567051,1.07523608279903e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,15.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.10967188912830561,1.0710065046696053e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,15.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,-0.018756338797885075,1.2254972657862817e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,3.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,-0.022907348550299522,1.230490659111165e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,3.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.030810928959833173,1.1658710835519137e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,5.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.030918330176453512,1.1657418869105797e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,5.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.051273785998397825,1.1412556044663777e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,7.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.05313016360956746,1.1390225035764832e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,7.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.05354983114769829,1.1385176709674166e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,9.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.05652043057581846,1.1349442340833788e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,9.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.06277633463555976,1.1274187905319985e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,11.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.06526409317034199,1.1244261796728508e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,11.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.09061611656875768,1.0939293531268988e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,15.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,X,,,X,0.09216958735443437,1.092060629342984e-06,K-NN,grid,8.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,15.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14318330270265045,1.0306944652309572e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,000001","0,000001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14904903247781143,1.0236383758329927e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,000001","0,000001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15342632075179696,1.018372784241526e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,000001","0,000001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1431832971713769,1.0306944718847178e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,000001","0,00001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14904903032423678,1.0236383784236021e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,000001","0,00001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15342632055480943,1.018372784478489e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,000001","0,00001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14318324185858955,1.0306945384223844e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,000001",0.0001,"0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14904900878847638,1.0236384043297137e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,000001",0.0001,"0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15342631858493228,1.0183727868481225e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,000001",0.0001,0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1430300408371813,1.0308788292343297e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,00001","0,000001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14897701225496196,1.023725011452151e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,00001","0,000001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15341750435977364,1.018383389784684e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,00001","0,000001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14303003526376257,1.030878835938788e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,00001","0,00001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14897701008347342,1.0237250140643099e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,00001","0,00001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15341750415923439,1.0183833900259196e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,00001","0,00001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14302997952952634,1.03087890298343e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,00001",0.0001,"0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14897698836857465,1.0237250401859132e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,00001",0.0001,"0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1534175021538422,1.0183833924382753e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001","0,00001",0.0001,0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14164696610605987,1.0325425777056937e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",0.0001,"0,000001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14826831035306542,1.0245775335027687e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",0.0001,"0,000001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15332543797810305,1.0184941396222176e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",0.0001,"0,000001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14164696019879675,1.0325425848117449e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",0.0001,"0,00001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14826830801603785,1.0245775363140603e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",0.0001,"0,00001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15332543774156182,1.0184941399067611e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",0.0001,"0,00001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14164690112612255,1.0325426558723098e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",0.0001,0.0001,"0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14826828464575081,1.0245775644269874e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",0.0001,0.0001,"0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15332543537614607,1.0184941427522017e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",0.0001,0.0001,0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1306336395571439,1.0457908894549328e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",1,"0,000001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14249564448157825,1.0315216731094512e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",1,"0,000001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15217714261726434,1.0198754638618128e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",1,"0,000001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.13063363143876028,1.0457908992208176e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",1,"0,00001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14249564118277536,1.0315216770776955e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",1,"0,00001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1521771420235034,1.0198754645760685e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",1,"0,00001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.13063355025492585,1.0457909968796623e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",1,0.0001,"0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14249560819475526,1.031521716760127e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",1,0.0001,"0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.152177136085894,1.0198754717186245e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,000001",1,0.0001,0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14318330283140124,1.0306944650760785e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,000001","0,000001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14904903253779522,1.0236383757608361e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,000001","0,000001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15342632075902518,1.0183727842328307e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,000001","0,000001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14318329730012747,1.030694471729839e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,000001","0,00001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14904903038422057,1.0236383783514457e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,000001","0,00001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15342632056203764,1.018372784469794e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,000001","0,00001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14318324198734078,1.030694538267505e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,000001",0.0001,"0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1490490088484604,1.023638404257557e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,000001",0.0001,"0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15342631859216038,1.0183727868394275e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,000001",0.0001,0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14303004096623728,1.0308788290790838e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,00001","0,000001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14897701231525018,1.0237250113796283e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,00001","0,000001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15341750436711987,1.018383389775847e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,00001","0,000001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14303003539281878,1.0308788357835416e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,00001","0,00001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14897701014376186,1.0237250139917869e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,00001","0,00001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15341750416658095,1.018383390017082e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,00001","0,00001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14302997965858288,1.0308789028281834e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,00001",0.0001,"0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1489769884288631,1.0237250401133902e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,00001",0.0001,"0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15341750216118843,1.0183833924294383e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001","0,00001",0.0001,0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14164696623899364,1.0325425775457832e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",0.0001,"0,000001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14826831041600663,1.0245775334270546e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",0.0001,"0,000001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1533254379866339,1.0184941396119556e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",0.0001,"0,000001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14164696033173052,1.0325425846518344e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",0.0001,"0,00001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14826830807897895,1.0245775362383461e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",0.0001,"0,00001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15332543775009255,1.0184941398964993e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",0.0001,"0,00001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14164690125905655,1.0325426557123987e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",0.0001,0.0001,"0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14826828470869224,1.024577564351273e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",0.0001,0.0001,"0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15332543538467702,1.0184941427419395e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",0.0001,0.0001,0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.13063363969089636,1.0457908892940374e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",1,"0,000001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1424956445547224,1.0315216730214638e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",1,"0,000001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15217714263641802,1.0198754638387723e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",1,"0,000001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.13063363157251273,1.0457908990599222e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",1,"0,00001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14249564125591951,1.0315216769897079e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",1,"0,00001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1521771420426573,1.0198754645530275e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",1,"0,00001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1306335503886784,1.0457909967187667e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",1,0.0001,"0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1424956082678993,1.0315217166721393e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",1,0.0001,"0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15217713610504757,1.019875471695584e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"0,00001",1,0.0001,0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14318330411890778,1.0306944635272923e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,"0,000001","0,000001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1490490331376333,1.0236383750392701e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,"0,000001","0,000001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15342632083130603,1.0183727841458818e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,"0,000001","0,000001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14318329858763468,1.0306944701810522e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,"0,000001","0,00001","0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14904903098405897,1.0236383776298791e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,"0,000001","0,00001","0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1534263206343185,1.018372784382845e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,"0,000001","0,00001",0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14318324327485132,1.030694536718714e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,"0,000001",0.0001,"0,000001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.1490490094482999,1.0236384035359892e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,"0,000001",0.0001,"0,00001",N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.15342631866444179,1.0183727867524778e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,"0,000001",0.0001,0.0001,N/A,N/A,N/A,N/A
X,X,,,,,,X,,X,0.14303004225679827,1.0308788275266232e-06,Regressão Linear Bayesiana,grid,922.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,"0,00001","0,000001","0,000001",N/A,N/A,N/A,N/A
